RegionID,SizeRank,RegionName,RegionType,State,Metro,CountyName,Rent
18096,1688,Fernandina Beach,city,FL,"Jacksonville, FL",Nassau County,1963.91666666667
32431,1689,Laramie,city,WY,"Laramie, WY",Albany County,1194.33333333333
54032,1691,Quakertown,city,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,1701.11111111111
48523,1692,Winchester,city,KY,"Lexington-Fayette, KY",Clark County,1308.33333333333
33967,1693,Shelbyville,city,TN,"Shelbyville, TN",Bedford County,1761.25
40645,1694,Roseville,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,1337.53333333333
38406,1695,Enterprise,city,AL,"Enterprise, AL",Coffee County,1419.00501253133
6050,1696,Morrisville,city,NC,"Raleigh-Cary, NC",Wake County,1577.90071710196
29105,1697,Mebane,city,NC,"Burlington, NC",Alamance County,1601.68055555556
14192,1698,Troy,city,OH,"Dayton-Kettering, OH",Miami County,1412.78373015873
10721,1700,Carpentersville,city,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,2111.66666666667
46783,1701,North Canton,city,OH,"Canton-Massillon, OH",Stark County,1345.88888888889
7540,1702,Upper Arlington,city,OH,"Columbus, OH",Franklin County,1864.54761904762
3731,1703,Boardman,city,OH,"Youngstown-Warren-Boardman, OH-PA",Mahoning County,940.079365079365
52951,1705,Lewiston,city,ID,"Lewiston, ID-WA",Nez Perce County,2045.83333333333
124275,1707,Egypt Lake-Leto,city,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,1607.88492063492
11015,1708,Cumberland,city,RI,"Providence-Warwick, RI-MA",Providence County,2097.13888888889
13750,1709,Searcy,city,AR,"Searcy, AR",White County,1255.90476190476
118914,1710,Westmont,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2411.4
53562,1711,Newburgh,city,IN,"Evansville, IN-KY",Warrick County,1488
45340,1712,Franklin,city,WI,"Milwaukee-Waukesha, WI",Milwaukee County,1603.75
53109,1713,Magnolia,city,TX,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,1886.3649122807
31912,1714,Halethorpe,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,1733.97222222222
24739,1715,Foley,city,AL,"Daphne-Fairhope-Foley, AL",Baldwin County,1733.16005291005
47746,1716,Sonoma,city,CA,"Santa Rosa-Petaluma, CA",Sonoma County,2801.4126984127
46218,1719,Lemoore,city,CA,"Hanford-Corcoran, CA",Kings County,1567.76388888889
6177,1720,New Smyrna Beach,city,FL,"Deltona-Daytona Beach-Ormond Beach, FL",Volusia County,2222.88888888889
48424,1721,West Hollywood,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2999.87019400353
56396,1722,Plainfield,city,IN,"Indianapolis-Carmel-Anderson, IN",Hendricks County,1665.34493284493
57132,1723,Wildomar,city,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,2567.5
12868,1724,Mount Vernon,city,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,2352.59523809524
20139,1725,Reidsville,city,NC,"Greensboro-High Point, NC",Rockingham County,1203.91666666667
124550,1726,Golden Glades,city,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2188.70238095238
13062,1726,Oak Creek,city,WI,"Milwaukee-Waukesha, WI",Milwaukee County,1903.43333333333
53924,1728,Pleasant Grove,city,UT,"Provo-Orem, UT",Utah County,1852.78095238095
22489,1731,Midvale,city,UT,"Salt Lake City, UT",Salt Lake County,1569.27407407407
12852,1732,Mount Airy,city,NC,"Mount Airy, NC",Surry County,1530
13776,1733,Seneca,city,SC,"Seneca, SC",Oconee County,1432.83333333333
27445,1734,Torrington,city,CT,"Torrington, CT",Litchfield County,1627.77777777778
44500,1736,Cedar Falls,city,IA,"Waterloo-Cedar Falls, IA",Black Hawk County,1470.41711161963
396832,1737,Greater Carrollwood,city,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,1721.74743589744
55153,1739,Westwego,city,LA,"New Orleans-Metairie, LA",Jefferson Parish,1649.66666666667
51567,1740,Coventry,city,RI,"Providence-Warwick, RI-MA",Kent County,2422.75
14657,1741,Willis,city,TX,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,1713.0119047619
30360,1742,Bay Shore,city,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,2835.38095238095
56265,1743,Pearl City,city,HI,"Urban Honolulu, HI",Honolulu County,2479.79166666667
20074,1744,Pullman,city,WA,"Pullman, WA",Whitman County,1492.87280701754
41579,1745,Watertown,city,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,2965.48918128655
53925,1746,Pleasant Hill,city,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2697.06481481481
12817,1747,Montrose,city,CO,"Montrose, CO",Montrose County,1993.84920634921
13034,1751,North Ridgeville,city,OH,"Cleveland-Elyria, OH",Lorain County,1828.44444444444
20335,1752,San Juan,city,TX,"McAllen-Edinburg-Mission, TX",Hidalgo County,1566.66666666667
396536,1753,Security-Widefield,city,CO,"Colorado Springs, CO",El Paso County,2131.90476190476
8509,1754,Glastonbury,city,CT,"Hartford-East Hartford-Middletown, CT",Hartford County,2235.41666666667
50027,1756,Shelton,city,WA,"Shelton, WA",Mason County,1703
55043,1757,Warsaw,city,IN,"Warsaw, IN",Kosciusko County,1200.77777777778
54058,1757,Randolph,city,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,2563.43888888889
43697,1759,Fair Lawn,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,3516.66666666667
5019,1760,Gurnee,city,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,1857.08611111111
12251,1761,Lafayette,city,CO,"Boulder, CO",Boulder County,1996.37373737374
4660,1762,Fairhope,city,AL,"Daphne-Fairhope-Foley, AL",Baldwin County,2184.58333333333
7304,1764,Barstow,city,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,1303.05555555556
50716,1765,Ambler,city,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,2370.27777777778
32440,1766,Lauderdale Lakes,city,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,1968.25
29215,1767,Porter,city,TX,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,1915.86868686869
56956,1768,Hope Mills,city,NC,"Fayetteville, NC",Cumberland County,1603.77777777778
19770,1769,Orange,city,TX,"Beaumont-Port Arthur, TX",Orange County,1231.72222222222
43969,1770,Athens,city,OH,"Athens, OH",Athens County,1072.14285714286
11179,1771,Durango,city,CO,"Durango, CO",La Plata County,1896.20659340659
11278,1772,El Mirage,city,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1866.69848484848
32156,1773,Inver Grove Heights,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,1740.33333333333
44906,1773,Denison,city,TX,"Sherman-Denison, TX",Grayson County,1463.79047619048
40446,1775,Prior Lake,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Scott County,2006.88888888889
10669,1776,Calumet City,city,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1661.05555555556
14111,1778,Temple City,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3484.24444444444
7279,1780,Stow,city,OH,"Akron, OH",Summit County,1325
54801,1781,University City,city,MO,"St. Louis, MO-IL",Saint Louis County,1643.91672771673
30294,1782,Auburndale,city,FL,"Lakeland-Winter Haven, FL",Polk County,1733.05952380952
48099,1784,University Place,city,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County,1933.19841269841
47555,1785,Sand Springs,city,OK,"Tulsa, OK",Osage County,1261.11111111111
11523,1786,Franklin,city,IN,"Indianapolis-Carmel-Anderson, IN",Johnson County,1677.62777777778
14382,1787,Vestavia Hills,city,AL,"Birmingham-Hoover, AL",Jefferson County,1570.84259259259
32525,1788,Litchfield Park,city,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2012.76587301587
11922,1789,Hilton Head Island,city,SC,"Hilton Head Island-Bluffton, SC",Beaufort County,2613.06349206349
46194,1790,Leawood,city,KS,"Kansas City, MO-KS",Johnson County,1864.74603174603
41184,1792,Tarpon Springs,city,FL,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,2040.82222222222
6871,1793,Ruston,city,LA,"Ruston, LA",Lincoln Parish,1101.33333333333
51211,1794,Butte,city,MT,"Butte-Silver Bow, MT",Silver Bow County,1269.72222222222
20425,1795,Severn,city,MD,"Baltimore-Columbia-Towson, MD",Anne Arundel County,2130.08838383838
39511,1796,Los Altos,city,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,6717.66666666667
8375,1797,Alliance,city,OH,"Canton-Massillon, OH",Stark County,933.5
40258,1798,Parkland,city,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,5078.67619047619
829619,1799,Huntington,city,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,3170.83333333333
34268,1800,Thomasville,city,GA,"Thomasville, GA",Thomas County,1509.44444444444
395669,1801,Derry,city,NH,"Boston-Cambridge-Newton, MA-NH",Rockingham County,1922.37777777778
54387,1802,Shelby,city,NC,"Shelby, NC",Cleveland County,1142.16666666667
37145,1806,Angleton,city,TX,"Houston-The Woodlands-Sugar Land, TX",Brazoria County,1682.78333333333
26082,1808,Neptune Township,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,2735.79365079365
50849,1809,Banning,city,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,1937.38888888889
838690,1810,Oswego,city,NY,"Syracuse, NY",Oswego County,1134.28571428571
836935,1813,Chester,city,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,1426.83982683983
19177,1814,Manhattan Beach,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,5338.05288461539
41752,1815,Winona,city,MN,"Winona, MN",Winona County,1182
55145,1816,Westlake,city,OH,"Cleveland-Elyria, OH",Cuyahoga County,1806.08333333333
40176,1817,Orion,city,MI,"Detroit-Warren-Dearborn, MI",Oakland County,2332.5
48506,1818,Williston,city,ND,"Williston, ND",Williams County,1343.38226010101
11246,1819,Eastpointe,city,MI,"Detroit-Warren-Dearborn, MI",Macomb County,1434.00793650794
40069,1820,North Providence,city,RI,"Providence-Warwick, RI-MA",Providence County,1662.91666666667
19716,1822,Oakdale,city,CA,"Modesto, CA",Stanislaus County,2321.83333333333
18226,1824,Gahanna,city,OH,"Columbus, OH",Franklin County,1436.33333333333
44051,1825,Bastrop,city,TX,"Austin-Round Rock-Georgetown, TX",Bastrop County,2010.70833333333
11011,1827,Culpeper,city,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Culpeper County,1922.33333333333
53581,1828,Niles,city,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1710
53338,1830,Millville,city,NJ,"Vineland-Bridgeton, NJ",Cumberland County,1620.97222222222
6568,1834,Port Angeles,city,WA,"Port Angeles, WA",Clallam County,1703.47222222222
14825,1835,Cottonwood Heights,city,UT,"Salt Lake City, UT",Salt Lake County,1889.14814814815
48574,1836,Woodstock,city,IL,"Chicago-Naperville-Elgin, IL-IN-WI",McHenry County,1692.88888888889
12105,1837,Jasper,city,AL,"Jasper, AL",Walker County,1244.72222222222
31623,1843,Foster City,city,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,3763.12794612795
53733,1844,Orange,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,1968.36111111111
52735,1845,Keizer,city,OR,"Salem, OR",Marion County,1677.44444444444
33836,1846,San Dimas,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2688.42063492063
7518,1847,Ukiah,city,CA,"Ukiah, CA",Mendocino County,1608.33333333333
12729,1848,Milford,city,OH,"Cincinnati, OH-KY-IN",Clermont County,1467.83333333333
8878,1849,Ozark,city,MO,"Springfield, MO",Christian County,1416.68333333333
38541,1850,Florence,city,AZ,"Phoenix-Mesa-Chandler, AZ",Pinal County,1760.04761904762
18686,1851,Indiana,city,PA,"Indiana, PA",Indiana County,837.5
20468,1852,Sherwood,city,AR,"Little Rock-North Little Rock-Conway, AR",Pulaski County,1476.94444444444
17527,1853,Collinsville,city,IL,"St. Louis, MO-IL",Madison County,1072.25
7668,1855,Van Buren,city,AR,"Fort Smith, AR-OK",Crawford County,1060
43815,1856,Abingdon,city,MD,"Baltimore-Columbia-Towson, MD",Harford County,1778.22820512821
25219,1856,Huntington Station,city,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,2760
4790,1859,Fountain,city,CO,"Colorado Springs, CO",El Paso County,2012.06227106227
24568,1860,Elk Grove Village,city,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1666.42857142857
37609,1861,Brooklyn Center,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1473.13333333333
21351,1862,Wisconsin Rapids,city,WI,"Wisconsin Rapids-Marshfield, WI",Wood County,893.333333333333
42657,1863,Navarre,city,FL,"Pensacola-Ferry Pass-Brent, FL",Santa Rosa County,2183.33974358974
32956,1864,Morrisville,city,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,1901.66666666667
22819,1865,Waxhaw,city,NC,"Charlotte-Concord-Gastonia, NC-SC",Union County,2135.38095238095
24444,1866,Dumfries,city,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,2386.13333333333
126604,1867,West Little River,city,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2507.5
10115,1868,American Fork,city,UT,"Provo-Orem, UT",Utah County,1664.03174603175
39308,1869,La Verne,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2764.04444444444
24464,1870,Eagle,city,ID,"Boise City, ID",Ada County,1910.28888888889
4439,1874,Dunedin,city,FL,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,2039.19572649573
36921,1875,Franklin,city,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,2433.57936507937
25253,1876,Inman,city,SC,"Spartanburg, SC",Spartanburg County,1641.37777777778
31537,1878,Farmingdale,city,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,3000
17686,1879,Dana Point,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,3777.35357843137
46405,1881,Maple Valley,city,WA,"Seattle-Tacoma-Bellevue, WA",King County,2909.90277777778
19445,1883,Montgomery Village,city,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,2224.46666666667
20172,1884,Ridgecrest,city,CA,"Bakersfield, CA",Kern County,1294.56552706553
10389,1885,Beverly Hills,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,4142.35265700483
37306,1889,Bay City,city,MI,"Bay City, MI",Bay County,994.583333333333
395586,1890,Sun Prairie,city,WI,"Madison, WI",Dane County,1542.72051282051
54364,1891,Sedalia,city,MO,"Sedalia, MO",Pettis County,1155.83333333333
31937,1892,Happy Valley,city,OR,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,1876.71428571429
19933,1893,Piedmont,city,SC,"Greenville-Anderson, SC",Greenville County,1607.61111111111
53260,1894,Melrose Park,city,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1566.66666666667
38225,1895,Dover,city,NH,"Boston-Cambridge-Newton, MA-NH",Strafford County,2258.33838383838
26438,1896,Pearl,city,MS,"Jackson, MS",Rankin County,1482.68518518519
34254,1897,Terrell,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,1674.41111111111
44045,1898,Bartow,city,FL,"Lakeland-Winter Haven, FL",Polk County,1931.87777777778
38598,1900,Franklin Square,city,NY,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,2600
49509,1901,Murrells Inlet,city,SC,"Georgetown, SC",Georgetown County,1732.41833333333
43098,1902,Sylvania,city,OH,"Toledo, OH",Lucas County,1836.33333333333
5840,1904,Matawan,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,2377.25
42710,1905,Richmond Hill,city,GA,"Savannah, GA",Bryan County,2078.38888888889
21960,1906,Estero,city,FL,"Cape Coral-Fort Myers, FL",Lee County,2809.49470899471
50547,1907,Wheat Ridge,city,CO,"Denver-Aurora-Lakewood, CO",Jefferson County,1832.18944630249
31264,1907,Dracut,city,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,2139
57277,1909,Reedley,city,CA,"Fresno, CA",Fresno County,1850
836089,1910,Ephrata,city,PA,"Lancaster, PA",Lancaster County,1313.91666666667
13549,1911,Rochester,city,NH,"Boston-Cambridge-Newton, MA-NH",Strafford County,1843.75
26310,1912,Orangevale,city,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County,2094.91666666667
17469,1913,Clemmons,city,NC,"Winston-Salem, NC",Forsyth County,1639.5
25458,1914,Laguna Hills,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,3069.84415584416
52806,1915,Knightdale,city,NC,"Raleigh-Cary, NC",Wake County,1687.59126984127
18359,1916,Granite City,city,IL,"St. Louis, MO-IL",Madison County,1072.5
47456,1917,Rosharon,city,TX,"Houston-The Woodlands-Sugar Land, TX",Brazoria County,2327.95454545455
38060,1918,Cranberry Township,city,PA,"Pittsburgh, PA",Butler County,1799.22619047619
33348,1919,Pataskala,city,OH,"Columbus, OH",Licking County,2094.875
42213,1920,Garfield,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,2537.44444444444
27011,1921,Seaside,city,CA,"Salinas, CA",Monterey County,2923.05555555556
23492,1922,Anniston,city,AL,"Anniston-Oxford, AL",Calhoun County,826.666666666667
397018,1923,Grand Haven,city,MI,"Grand Rapids-Kentwood, MI",Ottawa County,1696.08333333333
33874,1924,Saratoga,city,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,5347.5
50635,1925,Aberdeen,city,SD,"Aberdeen, SD",Brown County,937.5
8653,1926,Farmers Branch,city,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,1664.49530134634
3521,1927,Ballston Spa,city,NY,"Albany-Schenectady-Troy, NY",Saratoga County,1934.36666666667
33547,1928,Prosper,city,TX,"Dallas-Fort Worth-Arlington, TX",Collin County,1982.8493061795
17235,1929,Burlingame,city,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,3637.10101010101
23704,1931,Big Spring,city,TX,"Big Spring, TX",Howard County,1130.55555555556
46178,1932,Lawndale,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2752.61904761905
26158,1933,Nixa,city,MO,"Springfield, MO",Christian County,1460.75
46803,1934,North Olmsted,city,OH,"Cleveland-Elyria, OH",Cuyahoga County,1785.16666666667
33039,1935,Needham,city,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,3192.96666666667
3528,1936,Bangor,city,ME,"Bangor, ME",Penobscot County,1448.43722943723
54056,1938,Randallstown,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,1535.50544871795
4324,1939,Deer Park,city,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,1795
55490,1940,Chillum,city,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,1702.25
29443,1941,Woodburn,city,OR,"Salem, OR",Marion County,1780.46296296296
23523,1942,Arroyo Grande,city,CA,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,3325
13398,1944,Princeton,city,WV,"Bluefield, WV-VA",Mercer County,885.416666666667
45094,1945,Edwardsville,city,IL,"St. Louis, MO-IL",Madison County,1653.41666666667
115107,1946,Florin,city,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County,2228.91666666667
17818,1947,Drexel Hill,city,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,1831.61111111111
9655,1948,Jonesborough,city,TN,"Johnson City, TN",Washington County,1638.33333333333
32157,1949,Inverness,city,FL,"Homosassa Springs, FL",Citrus County,1514.56349206349
20404,1950,Seatac,city,WA,"Seattle-Tacoma-Bellevue, WA",King County,1774.29446778711
4204,1951,Cooper City,city,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,3737.48611111111
55253,1952,Woodridge,city,IL,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,1572.64285714286
54600,1953,Sugar Hill,city,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,1960.09259259259
11805,1954,Harker Heights,city,TX,"Killeen-Temple, TX",Bell County,1462.76388888889
49559,1955,Marquette,city,MI,"Marquette, MI",Marquette County,1629.72222222222
397752,1956,West Bend,city,WI,"Milwaukee-Waukesha, WI",Washington County,1393.33333333333
47440,1958,Rolla,city,MO,"Rolla, MO",Phelps County,759.787878787879
46887,1959,Olivehurst,city,CA,"Yuba City, CA",Yuba County,2424.75
38268,1960,Eagle River,city,AK,"Anchorage, AK",Anchorage Borough,2184.44444444445
37206,1961,Atascadero,city,CA,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,2152.77777777778
33480,1962,Ponchatoula,city,LA,"Hammond, LA",Tangipahoa Parish,1523.75
43775,1963,Willingboro Township,city,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,2978.75
36164,1966,Port Chester,city,NY,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,2776.88888888889
10581,1968,Brownstown,city,MI,"Detroit-Warren-Dearborn, MI",Wayne County,2047.33333333333
43839,1970,Alabaster,city,AL,"Birmingham-Hoover, AL",Shelby County,1737.77777777778
189314,1971,Lawrence Township,city,NJ,"Trenton-Princeton, NJ",Mercer County,2457.13888888889
21536,1973,Channelview,city,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,1775.33333333333
35891,1974,Naugatuck,city,CT,"New Haven-Milford, CT",New Haven County,1790.75
9768,1975,Marshalltown,city,IA,"Marshalltown, IA",Marshall County,919.861111111111
37499,1976,Boone,city,NC,"Boone, NC",Watauga County,1820.55555555556
38352,1977,Elizabethtown,city,PA,"Lancaster, PA",Lancaster County,1316.1
53015,1978,Locust Grove,city,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Henry County,2096.45185185185
13005,1979,North Andover,city,MA,"Boston-Cambridge-Newton, MA-NH",Essex County,2667.25
18881,1980,La Porte,city,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,1799.91951566952
21547,1981,Ashland,city,OH,"Ashland, OH",Ashland County,895.25
6256,1982,Norwood,city,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,2487.5873015873
4977,1983,Greenfield,city,IN,"Indianapolis-Carmel-Anderson, IN",Hancock County,1570.39230769231
56428,1984,Livingston,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,4297.5
23440,1985,Aliquippa,city,PA,"Pittsburgh, PA",Beaver County,1271.2
32538,1986,Live Oak,city,FL,,Suwannee County,1400
28072,1987,Zionsville,city,IN,"Indianapolis-Carmel-Anderson, IN",Boone County,1740.80034645437
31439,1988,Endicott,city,NY,"Binghamton, NY",Broome County,1191.58333333333
36979,1989,Waynesboro,city,PA,"Chambersburg-Waynesboro, PA",Franklin County,1291.66666666667
40761,1991,Sapulpa,city,OK,"Tulsa, OK",Creek County,1228.16666666667
47677,1992,Shingle Springs,city,CA,"Sacramento-Roseville-Folsom, CA",El Dorado County,1985.06666666667
14948,1994,Daphne,city,AL,"Daphne-Fairhope-Foley, AL",Baldwin County,1695.25488400488
237555,1995,Schertz,city,TX,"San Antonio-New Braunfels, TX",Bexar County,1810.22962962963
10849,1996,Clearfield,city,UT,"Ogden-Clearfield, UT",Davis County,1699.39324618736
31123,1997,Crowley,city,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,2096.10606060606
34222,1998,Syracuse,city,UT,"Ogden-Clearfield, UT",Davis County,2588.33333333333
4730,1999,Flemington,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Hunterdon County,2566.63888888889
16269,2001,Waynesboro,city,VA,"Staunton, VA",Augusta County,1331.38888888889
22544,2002,Poulsbo,city,WA,"Bremerton-Silverdale-Port Orchard, WA",Kitsap County,2514.14880952381
47783,2003,Southlake,city,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,5850
833820,2006,Newtown,city,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,2772.22222222222
12306,2008,Langhorne,city,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,2429.22222222222
35486,2010,Hopewell,city,VA,"Richmond, VA",Prince George County,1200
30411,2011,Beltsville,city,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,1825.875
29459,2012,Tewksbury,city,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,2582.88888888889
32463,2013,Lebanon,city,OR,"Albany-Lebanon, OR",Linn County,1552.68888888889
24325,2015,Dawsonville,city,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dawson County,2087.66666666667
6916,2017,San Carlos,city,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,3508.97883597884
40516,2018,Red Bluff,city,CA,"Red Bluff, CA",Tehama County,1507.77777777778
46706,2019,New Caney,city,TX,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,1808.33333333333
4560,2020,Ellensburg,city,WA,"Ellensburg, WA",Kittitas County,1629.04047619048
30798,2021,Cedar City,city,UT,"Cedar City, UT",Iron County,1494.03388278388
18915,2022,Lake Jackson,city,TX,"Houston-The Woodlands-Sugar Land, TX",Brazoria County,1515.43333333333
29386,2023,Woodway,city,TX,"Waco, TX",McLennan County,1880.69444444444
21122,2024,Voorhees Township,city,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County,1900.66666666667
32014,2025,Hermiston,city,OR,"Hermiston-Pendleton, OR",Umatilla County,1656.66666666667
34749,2027,West Linn,city,OR,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,2409.93333333333
55428,2028,Chaska,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Carver County,1865.16666666667
37968,2030,Colonial Heights,city,VA,"Richmond, VA",Chesterfield County,1609.44444444444
21128,2031,Wailuku,city,HI,"Kahului-Wailuku-Lahaina, HI",Maui County,2852.22222222222
3964,2034,Canyon Lake,city,TX,"San Antonio-New Braunfels, TX",Comal County,1571.66666666667
4931,2035,Goleta,city,CA,"Santa Maria-Santa Barbara, CA",Santa Barbara County,3767.81759259259
29344,2036,Saratoga Springs,city,UT,"Provo-Orem, UT",Utah County,2283.95833333333
22439,2037,Lewis Center,city,OH,"Columbus, OH",Delaware County,1590.35185185185
54666,2038,Tehachapi,city,CA,"Bakersfield, CA",Kern County,1982.08333333333
40869,2040,Shelbyville,city,KY,"Louisville/Jefferson County, KY-IN",Shelby County,1520
27896,2041,Westfield,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Union County,3046.16666666667
14972,2042,Derby,city,KS,"Wichita, KS",Sedgwick County,1430.55555555556
4826,2043,Front Royal,city,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Warren County,1724.60317460317
19434,2045,Monterey,city,CA,"Salinas, CA",Monterey County,2886.89032838507
838859,2045,Orchard Park,city,NY,"Buffalo-Cheektowaga, NY",Erie County,1793.75
17049,2047,Blacklick,city,OH,"Columbus, OH",Franklin County,1708.875
22400,2049,Newington,city,CT,"Hartford-East Hartford-Middletown, CT",Hartford County,2173.05555555556
12568,2051,Marion,city,NC,"Marion, NC",McDowell County,1450
18548,2053,Hernando,city,MS,"Memphis, TN-MS-AR",DeSoto County,2038.16666666667
26168,2055,North Attleboro,city,MA,"Providence-Warwick, RI-MA",Bristol County,2205.83333333333
